1,1192,512,577.8133333333334
2,1192,512,584.08
3,1904,512,641.3866666666667
4,2336,512,711.4933333333333
5,2328,512,851.1466666666666
6,2336,512,1024.8266666666666
7,2784,512,1160.5066666666667
8,2768,512,1306.4533333333334
9,2760,512,1483.3333333333333
10,2760,512,1699.0666666666666
11,2896,512,1869.2266666666667
12,2912,512,1996.3733333333332
13,2896,512,1992.5066666666667
14,2880,512,2030.2666666666667
15,2680,512,2067.306666666667
16,2688,512,2142.1066666666666
17,2640,512,2185.4666666666667
18,6192,512,1879.1466666666668
19,8464,512,2363.6266666666666
20,8472,512,2536.9066666666668
21,8456,512,2939.4133333333334
22,8432,512,3176.48
23,8424,512,3551.52
24,8400,512,2880.9333333333334
25,8416,512,4242.133333333333
26,8464,536,5135.2
27,8440,512,5665.2266666666665
28,8456,576,5681.546666666667
29,8464,512,6044.8533333333335
30,8360,592,5869.92
31,8256,592,4380.026666666667
32,8432,512,6452.613333333334
33,8280,512,2748.4266666666667
34,8392,512,6300.8533333333335
35,2352,592,1805.2
36,8184,592,4121.28
37,8464,592,6177.2266666666665
38,8280,608,6160.933333333333
39,8136,608,6541.946666666667
40,8176,592,6619.333333333333
41,8272,608,6647.84
